"farm","flock","week","respiratory","diarrhoea","cns","malaise","leg_lesions","sudden_death","amoxicillin_g","ampicillin_g","apramycin_g","cefadroxil_g","cefotaxime_g","ceftiofur_g","cephalexin_g","chloramphenicol_g","ciprofloxacin_g","colistin_g","doxycycline_g","enramycin_g","enrofloxacin_g","erythromycin_g","florfenicol_g","flumequine_g","gentamicin_g","josamycin_g","kitasamycin_g","lincomycin_g","marbofloxacin_g","methenamine_g","neomycin_g","norfloxacin_g","oxytetracycline_g","spectinomycin_g","spiramycin_g","streptomycin_g","sulfachloropyridazine_g","sulfadiazine_g","sulfadimethoxine_g","sulfadimidine_g","sulfaguanidin_g","sulfamethazine_g","sulfamethoxazole_g","sulfamethoxypyridazine_g","sulphamethoxazole_g","sulphathiazole_g","tetracycline_g","thiamphenicol_g","tiamulin_g","tilmicosin_g","trimethoprim_g","tylosin_g","unknown_g","completed","nb_chicken","sampling","individual_weight_kg","farm_weight_kg"
"75-054",1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,FALSE,0.743843997206529,14.8768799441306
"75-054",1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,FALSE,0.815274324626626,16.3054864925325
"75-054",1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,TRUE,0.911536549801187,18.2307309960237
"75-054",1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,FALSE,1.02104702526341,20.4209405052681
"75-054",1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,FALSE,1.13553365367798,22.7106730735596
"75-054",1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,FALSE,1.2531086822831,25.062173645662
"75-054",1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,FALSE,1.36624836329726,27.3249672659452
"75-054",1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,FALSE,1.45679720705918,29.1359441411836
"75-054",1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,FALSE,1.51380550641725,30.2761101283449
"75-054",1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,20,FALSE,1.55263094308846,31.0526188617691
"75-054",1,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,1.60336376156551,0
"75-054",2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.00761231897362308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155353448441287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,200,TRUE,0.0482770101034125,9.6554020206825
"75-054",2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,200,FALSE,0.110399099693709,22.0798199387418
"75-054",2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,200,FALSE,0.228795512336392,45.7591024672785
"75-054",2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,200,FALSE,0.394304286460412,78.8608572920824
"75-054",2,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,170,FALSE,0.54917301758922,93.3594129901675
"75-054",2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,170,FALSE,0.645268503406548,109.695645579113
"75-054",2,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,170,FALSE,0.696001561952306,118.320265531892
"75-054",2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,170,FALSE,0.743843997206529,126.45347952511
"75-054",2,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,170,TRUE,0.815274324626626,138.596635186526
"75-054",2,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,170,FALSE,0.911536549801187,154.961213466202
"75-054",2,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,70,FALSE,1.02104702526341,71.4732917684385
"75-054",2,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,40,FALSE,1.13553365367798,45.4213461471192
"75-054",2,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,30,TRUE,1.2531086822831,37.593260468493
"75-054",2,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,30,FALSE,1.36624836329726,40.9874508989178
"75-054",2,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,1.45679720705918,0
"75-055",1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,124,TRUE,0.0482770101034125,5.98634925282315
"75-055",1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657438741463091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657438741463091,0,0,TRUE,124,FALSE,0.110399099693709,13.6894883620199
"75-055",1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322429802271715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322429802271715,0,0,TRUE,122,FALSE,0.228795512336392,27.9130525050399
"75-055",1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,122,FALSE,0.394304286460412,48.1051229481703
"75-055",1,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,109,FALSE,0.54917301758922,59.859858917225
"75-055",1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,109,FALSE,0.645268503406548,70.3342668713137
"75-055",1,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,98,FALSE,0.696001561952306,68.208153071326
"75-055",1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,98,FALSE,0.743843997206529,72.8967117262399
"75-055",1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,98,TRUE,0.815274324626626,79.8968838134093
"75-055",1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,98,FALSE,0.911536549801187,89.3305818805163
"75-055",1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,98,FALSE,1.02104702526341,100.062608475814
"75-055",1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,98,FALSE,1.13553365367798,111.282298060442
"75-055",1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,98,FALSE,1.2531086822831,122.804650863744
"75-055",1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,98,FALSE,1.36624836329726,133.892339603132
"75-055",1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,98,FALSE,1.45679720705918,142.766126291799
"75-055",1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,1.51380550641725,0
"75-055",2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.00359071649699202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732799285100412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,212,TRUE,0.0482770101034125,10.2347261419234
"75-055",2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.00157020353503528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320449701027607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,212,FALSE,0.110399099693709,23.4046091350663
"75-055",2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,210,FALSE,0.228795512336392,48.0470575906424
"75-055",2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,210,FALSE,0.394304286460412,82.8039001566866
"75-055",2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445544196868846,0,0,0.0484287170509615,0,0,0,0,0,0,TRUE,188,FALSE,0.54917301758922,103.244527306773
"75-055",2,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,185,FALSE,0.645268503406548,119.374673130211
"75-055",2,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,185,FALSE,0.696001561952306,128.760288961177
"75-055",2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,180,TRUE,0.743843997206529,133.891919497175
"75-055",2,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,174,FALSE,0.815274324626626,141.857732485033
"75-055",2,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,170,FALSE,0.911536549801187,154.961213466202
"75-055",2,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,165,FALSE,1.02104702526341,168.472759168462
"75-055",2,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,160,FALSE,1.13553365367798,181.685384588477
"75-055",2,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425608202124678,0,TRUE,150,FALSE,1.2531086822831,187.966302342465
"75-055",2,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,150,FALSE,1.36624836329726,204.937254494589
"75-055",2,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,145,FALSE,1.45679720705918,211.235595023581
"75-055",2,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,140,TRUE,1.51380550641725,211.932770898414
"75-055",2,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,60,FALSE,1.55263094308846,93.1578565853073
"75-055",2,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,1.60336376156551,0
"75-056",1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.129461207034406,0,0,0,0,0,0,0,0,0.0317179957234295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129461207034406,0,0,0.0647306035172031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,800,TRUE,0.0482770101034125,38.62160808273
"75-056",1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0566127805148773,0,0,0,0,0,0,0,0,0.0138701312261449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566127805148773,0,0,0.0283063902574387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,800,FALSE,0.110399099693709,88.3192797549671
"75-056",1,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,784,FALSE,0.228795512336392,179.375681671732
"75-056",1,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,779,TRUE,0.394304286460412,307.163039152661
"75-056",1,5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,777,FALSE,0.54917301758922,426.707434666824
"75-056",1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,777,FALSE,0.645268503406548,501.373627146887
"75-056",1,7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,774,FALSE,0.696001561952306,538.705208951085
"75-056",1,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,773,FALSE,0.743843997206529,574.991409840647
"75-056",1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,773,FALSE,0.815274324626626,630.207052936382
"75-056",1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,773,FALSE,0.911536549801187,704.617752996318
"75-056",1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,773,FALSE,1.02104702526341,789.269350528614
"75-056",1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,773,TRUE,1.13553365367798,877.767514293078
"75-056",1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,773,FALSE,1.2531086822831,968.653011404835
"75-056",1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,773,FALSE,1.36624836329726,1056.10998482878
"75-056",1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,141,FALSE,1.45679720705918,205.408406195344
"75-056",1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,1.51380550641725,0
"75-056",2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,790,TRUE,0.0482770101034125,38.1388379816959
"75-056",2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,790,FALSE,0.110399099693709,87.21528875803
"75-056",2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,777,FALSE,0.228795512336392,177.774113085377
"75-056",2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,582,FALSE,0.394304286460412,229.48509471996
"75-056",2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,582,FALSE,0.54917301758922,319.618696236926
"75-056",2,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,552,FALSE,0.645268503406548,356.188213880414
"75-056",2,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,552,FALSE,0.696001561952306,384.192862197673
"75-056",2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,552,FALSE,0.743843997206529,410.601886458004
